date,location,population,new_cases,new_deaths,avg_cases,avg_cases_per_mili,avg_death,avg_death_per_mili
2021/12/26,Australia,26177410,9884,6,,,,
2021/12/27,Australia,26177410,11797,6,,,,
2021/12/28,Australia,26177410,17678,8,,,,
2021/12/29,Australia,26177410,21369,14,,,,
2021/12/30,Australia,26177410,33811,15,,,,
2021/12/31,Australia,26177410,30363,14,,,,
2022/1/1,Australia,26177410,37459,4,23194.42857,886.0474956,9.571428571,0.365636958
2022/1/2,Australia,26177410,29608,9,26012.14286,993.6866503,10,0.382008763
2022/1/3,Australia,26177410,44745,4,30719,1173.492718,9.714285714,0.371094226
2022/1/4,Australia,26177410,71495,20,38407.14286,1467.186511,11.42857143,0.436581443
2022/1/5,Australia,26177410,75426,12,46129.57143,1762.19005,11.14285714,0.425666907
2022/1/6,Australia,26177410,78229,19,52475,2004.590981,11.71428571,0.447495979
2022/1/7,Australia,26177410,98092,16,62150.57143,2374.206288,12,0.458410515
2022/1/8,Australia,26177410,111907,29,72786,2780.488979,15.57142857,0.594842216
2022/1/9,Australia,26177410,72834,21,78961.14286,3016.384847,17.28571429,0.660329432
2022/1/10,Australia,26177410,93806,28,85969.85714,3284.123874,20.71428571,0.791303865
2022/1/11,Australia,26177410,84408,50,87814.57143,3354.593576,25,0.955021906
2022/1/12,Australia,26177410,175271,57,102078.1429,3899.474503,31.42857143,1.200598968
2022/1/13,Australia,26177410,128185,50,109214.7143,4172.097785,35.85714286,1.369774277
2022/1/14,Australia,26177410,86288,49,107528.4286,4107.680193,40.57142857,1.549864122
2022/1/15,Australia,26177410,112867,52,107665.5714,4112.919171,43.85714286,1.675381287
2022/1/16,Australia,26177410,59891,19,105816.5714,4042.285751,43.57142857,1.664466751
2022/1/17,Australia,26177410,84355,81,104466.4286,3990.70911,51.14285714,1.953701957
2022/1/18,Australia,26177410,84615,70,104496,3991.838765,54,2.062847318
2022/1/19,Australia,26177410,67604,47,89115,3404.271087,52.57142857,2.008274637
2022/1/20,Australia,26177410,63941,88,79937.28571,3053.674359,58,2.215650823
2022/1/21,Australia,26177410,43166,65,73777,2818.346047,60.28571429,2.302967111
2022/1/22,Australia,26177410,67182,78,67250.57143,2569.030757,64,2.44485608
2022/1/23,Australia,26177410,32234,27,63299.57143,2418.099095,65.14285714,2.488514224
2022/1/24,Australia,26177410,58022,82,59537.71429,2274.392856,65.28571429,2.493971492
2022/1/25,Australia,26177410,52920,69,55009.85714,2101.424745,65.14285714,2.488514224
2022/1/26,Australia,26177410,51016,91,52640.14286,2010.899583,71.42857143,2.728634018
2022/1/27,Australia,26177410,66223,87,52966.14286,2023.353069,71.28571429,2.72317675
2022/1/28,Australia,26177410,65980,155,56225.28571,2147.855182,84.14285714,3.214330873
2022/1/29,Australia,26177410,47258,86,53379,2039.124573,85.28571429,3.257989017
2022/1/30,Australia,26177410,36719,42,54019.71429,2063.600421,87.42857143,3.339848038
2022/1/31,Australia,26177410,,75,53352.66667,2038.118617,86.42857143,3.301647162
2022/2/1,Australia,26177410,40146,70,51223.66667,1956.788951,86.57142857,3.30710443
2022/2/2,Australia,26177410,24228,82,46759,1786.234773,85.28571429,3.257989017
2022/2/3,Australia,26177410,32179,86,41085,1569.483001,85.14285714,3.252531749
2022/2/4,Australia,26177410,27336,81,34644.33333,1323.44389,74.57142857,2.848693915
2022/2/5,Australia,26177410,22985,46,30598.83333,1168.902246,68.85714286,2.630403193
2022/2/6,Australia,26177410,25247,48,28686.83333,1095.86217,69.71428571,2.663146802
2022/2/7,Australia,26177410,27373,54,28499.14286,1088.69223,66.71428571,2.548544173
2022/2/8,Australia,26177410,31510,71,27265.42857,1041.563263,66.85714286,2.554001441
2022/2/9,Australia,26177410,11483,49,25444.71429,972.0103817,62.14285714,2.373911596
2022/2/10,Australia,26177410,31250,57,25312,966.9405797,58,2.215650823
2022/2/11,Australia,26177410,22564,64,24630.28571,940.8984966,55.57142857,2.122877266
2022/2/12,Australia,26177410,25607,50,25004.85714,955.2074534,56.14285714,2.144706338
2022/2/13,Australia,26177410,12289,11,23153.71429,884.4921742,50.85714286,1.942787421
2022/2/14,Australia,26177410,30913,60,23659.42857,903.810903,51.71428571,1.975531029
2022/2/15,Australia,26177410,24394,62,22642.85714,864.9769837,50.42857143,1.926415617
2022/2/16,Australia,26177410,,71,24502.83333,936.029704,53.57142857,2.046475513
2022/2/17,Australia,26177410,22729,36,23082.66667,881.7780929,50.57142857,1.931872885
2022/2/18,Australia,26177410,23217,45,23191.5,885.9356216,47.85714286,1.828184792
2022/2/19,Australia,26177410,17376,34,21819.66667,833.5303862,45.57142857,1.740868503
2022/2/20,Australia,26177410,18219,17,22808,871.2855855,46.42857143,1.773612112
2022/2/21,Australia,26177410,25163,37,21849.66667,834.6764125,43.14285714,1.648094947
2022/2/22,Australia,26177410,25229,59,21988.83333,839.9927011,42.71428571,1.631723143
2022/2/23,Australia,26177410,24852,37,22397.85714,855.617769,37.85714286,1.44617603
2022/2/24,Australia,26177410,26670,33,22960.85714,877.1248623,37.42857143,1.429804225
2022/2/25,Australia,26177410,19803,36,22473.14286,858.4937493,36.14285714,1.380688813
2022/2/26,Australia,26177410,17543,26,22497,859.405113,35,1.337030669
2022/2/27,Australia,26177410,21482,14,22963.14286,877.2121786,34.57142857,1.320658865
2022/2/28,Australia,26177410,25418,39,22999.57143,878.603782,34.85714286,1.331573401
2022/3/1,Australia,26177410,21755,59,22503.28571,859.6452328,34.85714286,1.331573401
2022/3/2,Australia,26177410,40012,47,24669,942.3774163,36.28571429,1.386146081
2022/3/3,Australia,26177410,25159,38,24453.14286,934.1314843,37,1.413432421
2022/3/4,Australia,26177410,22716,48,24869.28571,950.028506,38.71428571,1.478919638
2022/3/5,Australia,26177410,17376,14,24845.42857,949.1171423,37,1.413432421
2022/3/6,Australia,26177410,22182,9,24945.42857,952.9372299,36.28571429,1.386146081
2022/3/7,Australia,26177410,44962,39,27737.42857,1059.594076,36.28571429,1.386146081
2022/3/8,Australia,26177410,30691,31,29014,1108.360224,32.28571429,1.233342576
2022/3/9,Australia,26177410,36335,25,28488.71429,1088.293849,29.14285714,1.113282679
2022/3/10,Australia,26177410,31689,30,29421.57143,1123.929809,28,1.069624535
2022/3/11,Australia,26177410,35077,21,31187.42857,1191.387099,24.14285714,0.922278298
2022/3/12,Australia,26177410,33495,16,33490.14286,1279.352803,24.42857143,0.933192834
2022/3/13,Australia,26177410,26440,3,34098.42857,1302.58985,23.57142857,0.900449226
2022/3/14,Australia,26177410,28803,25,31790,1214.405856,21.57142857,0.824047473
2022/3/15,Australia,26177410,54309,23,35164,1343.295613,20.42857143,0.780389329
2022/3/16,Australia,26177410,57148,24,38137.28571,1456.877732,20.28571429,0.774932061
2022/3/17,Australia,26177410,49166,29,40634,1552.254406,20.14285714,0.769474793
2022/3/18,Australia,26177410,46952,31,42330.42857,1617.059464,21.57142857,0.824047473
2022/3/19,Australia,26177410,40854,3,43381.71429,1657.219499,19.71428571,0.753102989
2022/3/20,Australia,26177410,43230,11,45780.28571,1748.847029,20.85714286,0.796761133
2022/3/21,Australia,26177410,53063,27,49246,1881.240352,21.14285714,0.807675669
2022/3/22,Australia,26177410,57556,23,49709.85714,1898.960101,21.14285714,0.807675669
2022/3/23,Australia,26177410,59704,31,50075,1912.908878,22.14285714,0.845876546
2022/3/24,Australia,26177410,66782,33,52591.57143,2009.044112,22.71428571,0.867705618
2022/3/25,Australia,26177410,47988,25,52739.57143,2014.697842,21.85714286,0.83496201
2022/3/26,Australia,26177410,46749,18,53581.71429,2046.868437,24,0.91682103
2022/3/27,Australia,26177410,50971,4,54687.57143,2089.113149,23,0.878620154
2022/3/28,Australia,26177410,55738,29,55069.71429,2103.711341,23.28571429,0.88953469
2022/3/29,Australia,26177410,65523,33,56207.85714,2147.189395,24.71428571,0.94410737
2022/3/30,Australia,26177410,60239,34,56284.28571,2150.109033,25.14285714,0.960479174
2022/3/31,Australia,26177410,65385,15,56084.71429,2142.48523,22.57142857,0.86224835
2022/4/1,Australia,26177410,55097,,57100.28571,2181.280949,22.16666667,0.84678609
2022/4/2,Australia,26177410,48097,18,57292.85714,2188.637346,22.16666667,0.84678609
2022/4/3,Australia,26177410,40610,9,55812.71429,2132.094592,23,0.878620154
2022/4/4,Australia,26177410,55544,33,55785,2131.035882,23.66666667,0.904087405
2022/4/5,Australia,26177410,75797,37,57252.71429,2187.103854,24.33333333,0.929554655
2022/4/6,Australia,26177410,62608,33,57591.14286,2200.032121,24.16666667,0.923187843
2022/4/7,Australia,26177410,60481,31,56890.57143,2173.269679,26.83333333,1.025056846
2022/4/8,Australia,26177410,49317,24,56064.85714,2141.72667,26.42857143,1.009594587
2022/4/9,Australia,26177410,39025,12,54768.85714,2092.218334,25.57142857,0.976850978
2022/4/10,Australia,26177410,48724,7,55928,2136.498607,25.28571429,0.965936442
2022/4/11,Australia,26177410,46267,40,54602.71429,2085.871531,26.28571429,1.004137319
2022/4/12,Australia,26177410,53017,39,51348.42857,1961.554966,26.57142857,1.015051855
2022/4/13,Australia,26177410,54709,45,50220,1918.448005,28.28571429,1.080539071
2022/4/14,Australia,26177410,46499,34,48222.57143,1842.144484,28.71428571,1.096910875
2022/4/15,Australia,26177410,36580,28,46403,1772.635261,29.28571429,1.118739947
2022/4/16,Australia,26177410,39177,24,46424.71429,1773.464765,31,1.184227164
2022/4/17,Australia,26177410,32365,8,44087.71429,1684.189318,31.14285714,1.189684432
2022/4/18,Australia,26177410,42032,17,43482.71429,1661.077788,27.85714286,1.064167267
2022/4/19,Australia,26177410,50580,41,43134.57143,1647.778425,28.14285714,1.075081803
2022/4/20,Australia,26177410,53901,46,43019.14286,1643.368953,28.28571429,1.080539071
2022/4/21,Australia,26177410,49848,48,43497.57143,1661.645343,30.28571429,1.156940824
2022/4/22,Australia,26177410,37209,39,43587.42857,1665.077965,31.85714286,1.216970772
2022/4/23,Australia,26177410,35052,5,42998.14286,1642.566734,29.14285714,1.113282679
2022/4/24,Australia,26177410,33709,23,43190.14286,1649.901303,31.28571429,1.1951417
2022/4/25,Australia,26177410,37480,46,42539.85714,1625.059818,35.42857143,1.353402473
2022/4/26,Australia,26177410,39909,60,41015.42857,1566.825311,38.14285714,1.457090566
2022/4/27,Australia,26177410,50876,52,40583.28571,1550.317075,39,1.489834174
2022/4/28,Australia,26177410,41780,23,39430.71429,1506.287837,35.42857143,1.353402473
2022/4/29,Australia,26177410,38172,49,39568.28571,1511.543186,36.85714286,1.407975153
2022/4/30,Australia,26177410,25614,14,38220,1460.03749,38.14285714,1.457090566
2022/5/1,Australia,26177410,39217,,39006.85714,1490.096123,40.66666667,1.553502301
2022/5/2,Australia,26177410,37881,66,39064.14286,1492.284487,44,1.680838555
2022/5/3,Australia,26177410,42324,45,39409.14286,1505.463789,41.5,1.585336364
2022/5/4,Australia,26177410,58258,68,40463.71429,1545.749342,44.16666667,1.687205368
2022/5/5,Australia,26177410,40811,30,40325.28571,1540.461249,45.33333333,1.731773057
2022/5/6,Australia,26177410,36035,42,40020,1528.799068,44.16666667,1.687205368
2022/5/7,Australia,26177410,38806,14,41904.57143,1600.791348,44.16666667,1.687205368
2022/5/8,Australia,26177410,40457,7,42081.71429,1607.55836,38.85714286,1.484376906
2022/5/9,Australia,26177410,48033,43,43532,1662.960545,35.57142857,1.358859741
2022/5/10,Australia,26177410,57054,57,45636.28571,1743.346103,37.28571429,1.424346957
2022/5/11,Australia,26177410,57348,52,45506.28571,1738.379989,35,1.337030669
2022/5/12,Australia,26177410,47516,50,46464.14286,1774.970971,37.85714286,1.44617603
2022/5/13,Australia,26177410,51486,51,48671.42857,1859.29122,39.14285714,1.495291442
2022/5/14,Australia,26177410,41698,25,49084.57143,1875.073639,40.71428571,1.55532139
2022/5/15,Australia,26177410,45774,13,49844.14286,1904.089933,41.57142857,1.588064998
2022/5/16,Australia,26177410,67455,65,52618.71429,2010.080993,44.71428571,1.708124895
2022/5/17,Australia,26177410,56461,54,52534,2006.844833,44.28571429,1.691753091
2022/5/18,Australia,26177410,53985,51,52053.57143,1988.492041,44.14285714,1.686295823
2022/5/19,Australia,26177410,50229,51,52441.14286,2003.297609,44.28571429,1.691753091
2022/5/20,Australia,26177410,46485,48,51726.71429,1976.005811,43.85714286,1.675381287
2022/5/21,Australia,26177410,38512,21,51271.57143,1958.618955,43.28571429,1.653552215
2022/5/22,Australia,26177410,34087,12,49602,1894.839864,43.14285714,1.648094947
2022/5/23,Australia,26177410,42868,69,46089.57143,1760.662015,43.71428571,1.669924019
2022/5/24,Australia,26177410,45792,40,44565.42857,1702.438422,41.71428571,1.593522266
2022/5/25,Australia,26177410,46028,117,43428.71429,1659.01494,51.14285714,1.953701957
2022/5/26,Australia,26177410,39563,32,41905,1600.807719,48.42857143,1.850013864
2022/5/27,Australia,26177410,32621,65,39924.42857,1525.148155,50.85714286,1.942787421
2022/5/28,Australia,26177410,26877,28,38262.28571,1461.652842,51.85714286,1.980988297
2022/5/29,Australia,26177410,25916,10,37095,1417.061505,51.57142857,1.970073761
2022/5/30,Australia,26177410,33976,55,35824.71429,1368.535477,49.57142857,1.893672008
2022/5/31,Australia,26177410,35713,33,34384.85714,1313.531673,48.57142857,1.855471132
2022/6/1,Australia,26177410,33716,43,32626,1246.341789,38,1.451633298
2022/6/2,Australia,26177410,31897,61,31530.85714,1204.506372,42.14285714,1.609894071
2022/6/3,Australia,26177410,27521,60,30802.28571,1176.674305,41.42857143,1.58260773
2022/6/4,Australia,26177410,20127,27,29838,1139.837746,41.28571429,1.577150462
2022/6/5,Australia,26177410,23253,22,29457.57143,1125.305041,43,1.642637679
2022/6/6,Australia,26177410,27503,31,28532.85714,1089.980145,39.57142857,1.511663246
2022/6/7,Australia,26177410,33223,58,28177.14286,1076.391547,43.14285714,1.648094947
2022/6/8,Australia,26177410,32433,59,27993.85714,1069.389873,45.42857143,1.735411235
2022/6/9,Australia,26177410,29548,40,27658.28571,1056.57075,42.42857143,1.620808607
2022/6/10,Australia,26177410,26085,65,27453.14286,1048.734113,43.14285714,1.648094947
2022/6/11,Australia,26177410,16393,24,26919.71429,1028.356674,42.71428571,1.631723143
2022/6/12,Australia,26177410,20880,10,26580.71429,1015.406577,41,1.566235926
2022/6/13,Australia,26177410,25763,31,26332.14286,1005.910931,41,1.566235926
2022/6/14,Australia,26177410,30960,57,26008.85714,993.5611332,40.85714286,1.560778658
2022/6/15,Australia,26177410,32325,72,25993.42857,992.9717482,42.71428571,1.631723143
2022/6/16,Australia,26177410,29765,51,26024.42857,994.1559754,44.28571429,1.691753091
2022/6/17,Australia,26177410,24843,63,25847,987.3780485,44,1.680838555
2022/6/18,Australia,26177410,22598,40,26733.42857,1021.240397,46.28571429,1.768154844
2022/6/19,Australia,26177410,24418,15,27238.85714,1040.548211,47,1.795441184
2022/6/20,Australia,26177410,29256,58,27737.85714,1059.610448,50.85714286,1.942787421
2022/6/21,Australia,26177410,32895,62,28014.28571,1070.170262,51.57142857,1.970073761
2022/6/22,Australia,26177410,32034,52,27972.71429,1068.582197,48.71428571,1.8609284
2022/6/23,Australia,26177410,25882,44,27418,1047.391625,47.71428571,1.822727524
2022/6/24,Australia,26177410,33149,52,28604.57143,1092.719693,46.14285714,1.762697576
2022/6/25,Australia,26177410,21437,27,28438.71429,1086.383805,44.28571429,1.691753091
2022/6/26,Australia,26177410,25997,23,28664.28571,1095.000831,45.42857143,1.735411235
2022/6/27,Australia,26177410,31420,53,28973.42857,1106.810359,44.71428571,1.708124895
2022/6/28,Australia,26177410,24137,55,27722.28571,1059.015606,43.71428571,1.669924019
2022/6/29,Australia,26177410,49061,84,30154.71429,1151.936509,48.28571429,1.844556596
2022/6/30,Australia,26177410,33746,33,31278.14286,1194.852465,46.71428571,1.784526648
2022/7/1,Australia,26177410,30236,54,30862,1178.955443,47,1.795441184
2022/7/2,Australia,26177410,30215,30,32116,1226.859342,47.42857143,1.811812988
2022/7/3,Australia,26177410,29723,26,32648.28571,1247.193122,47.85714286,1.828184792
2022/7/4,Australia,26177410,36552,45,33381.42857,1275.199822,46.71428571,1.784526648
2022/7/5,Australia,26177410,43403,45,36133.71429,1380.339548,45.28571429,1.729953967
2022/7/6,Australia,26177410,43130,61,35286.42857,1347.972491,42,1.604436803
2022/7/7,Australia,26177410,41743,34,36428.85714,1391.614264,42.14285714,1.609894071
2022/7/8,Australia,26177410,33912,73,36954,1411.675181,44.85714286,1.713582163
2022/7/9,Australia,26177410,34730,16,37599,1436.314746,42.85714286,1.637180411
2022/7/10,Australia,26177410,28530,12,37428.57143,1429.804225,40.85714286,1.560778658
2022/7/11,Australia,26177410,44724,58,38596,1474.40102,42.71428571,1.631723143
2022/7/12,Australia,26177410,44415,58,38740.57143,1479.923775,44.57142857,1.702667627
2022/7/13,Australia,26177410,47095,73,39307,1501.561843,46.28571429,1.768154844
2022/7/14,Australia,26177410,38769,63,38882.14286,1485.331928,50.42857143,1.926415617
2022/7/15,Australia,26177410,42723,81,40140.85714,1533.415916,51.57142857,1.970073761
2022/7/16,Australia,26177410,38914,30,40738.57143,1556.249126,53.57142857,2.046475513
2022/7/17,Australia,26177410,37787,26,42061,1606.767056,55.57142857,2.122877266
2022/7/18,Australia,26177410,51973,79,43096.57143,1646.326792,58.57142857,2.237479895
2022/7/19,Australia,26177410,48902,90,43737.57143,1670.813554,63.14285714,2.412112472
2022/7/20,Australia,26177410,54989,84,44865.28571,1713.893228,64.71428571,2.47214242
2022/7/21,Australia,26177410,51827,60,46730.71429,1785.154234,64.28571429,2.455770616
2022/7/22,Australia,26177410,46310,106,47243.14286,1804.729454,67.85714286,2.592202317
2022/7/23,Australia,26177410,38046,38,47119.14286,1799.992545,69,2.635860461
2022/7/24,Australia,26177410,32789,13,46405.14286,1772.71712,67.14285714,2.564915977
2022/7/25,Australia,26177410,49626,115,46069.85714,1759.908912,72.28571429,2.761377626
2022/7/26,Australia,26177410,49460,86,46149.57143,1762.954067,71.71428571,2.739548554
2022/7/27,Australia,26177410,47075,126,45019,1719.765248,77.71428571,2.968753812
2022/7/28,Australia,26177410,44170,157,43925.14286,1677.978947,91.57142857,3.498108811
2022/7/29,Australia,26177410,50042,135,44458.28571,1698.345471,95.71428571,3.656369584
2022/7/30,Australia,26177410,31846,42,43572.57143,1664.510409,96.28571429,3.678198656
2022/7/31,Australia,26177410,27510,19,42818.42857,1635.701491,97.14285714,3.710942264
2022/8/1,Australia,26177410,37443,92,41078,1569.215595,93.85714286,3.5854251
2022/8/2,Australia,26177410,43942,69,40289.71429,1539.10239,91.42857143,3.492651543
2022/8/3,Australia,26177410,37214,85,38881,1485.28827,85.57142857,3.268903554
2022/8/4,Australia,26177410,32546,90,37220.42857,1421.852986,76,2.903266595
2022/8/5,Australia,26177410,28479,88,34140,1304.177915,69.28571429,2.646774997
2022/8/6,Australia,26177410,22616,32,32821.42857,1253.807331,67.85714286,2.592202317
2022/8/7,Australia,26177410,18010,14,31464.28571,1201.963285,67.14285714,2.564915977
2022/8/8,Australia,26177410,28604,104,30201.57143,1153.726493,68.85714286,2.630403193
2022/8/9,Australia,26177410,25024,121,27499,1050.485896,76.28571429,2.914181131
2022/8/10,Australia,26177410,19917,57,25028,956.0915308,72.28571429,2.761377626
2022/8/11,Australia,26177410,30527,122,24739.57143,945.0733067,76.85714286,2.936010203
2022/8/12,Australia,26177410,18679,81,23339.57143,891.5920799,75.85714286,2.897809327
2022/8/13,Australia,26177410,16113,42,22410.57143,856.1034659,77.28571429,2.952382007
2022/8/14,Australia,26177410,15543,24,22058.14286,842.6403856,78.71428571,3.006954688
2022/8/15,Australia,26177410,18249,68,20578.85714,786.1303751,73.57142857,2.810493039
2022/8/16,Australia,26177410,20829,70,19979.57143,763.2371357,66.28571429,2.532172369
2022/8/17,Australia,26177410,21014,129,20136.28571,769.2237587,76.57142857,2.925095667
2022/8/18,Australia,26177410,17086,76,18216.14286,695.8726191,70,2.674061338
2022/8/19,Australia,26177410,14995,96,17689.85714,675.7680436,72.14285714,2.755920358
2022/8/20,Australia,26177410,9150,35,16695.14286,637.7690863,71.14285714,2.717719482
2022/8/21,Australia,26177410,10430,9,15964.71429,609.8660748,69,2.635860461
2022/8/22,Australia,26177410,11639,87,15020.42857,573.7935331,71.71428571,2.739548554
2022/8/23,Australia,26177410,15025,61,14191.28571,542.1195494,70.42857143,2.690433142
2022/8/24,Australia,26177410,11626,17,12850.14286,490.8867171,54.42857143,2.079219122
2022/8/25,Australia,26177410,16197,113,12723.14286,486.0352058,59.71428571,2.281138039
2022/8/26,Australia,26177410,11177,87,12177.71429,465.1993565,58.42857143,2.232022627
2022/8/27,Australia,26177410,9255,15,12192.71429,465.7723696,55.57142857,2.122877266
2022/8/28,Australia,26177410,8688,11,11943.85714,456.2658087,55.85714286,2.133791802
2022/8/29,Australia,26177410,12181,74,12021.28571,459.223648,54,2.062847318
2022/8/30,Australia,26177410,12538,66,11666,445.6514224,54.71428571,2.090133658
2022/8/31,Australia,26177410,11506,61,11648.85714,444.9965502,61,2.330253451
2022/9/1,Australia,26177410,9566,38,10701.57143,408.8094058,50.28571429,1.920958349
2022/9/2,Australia,26177410,9147,54,10411.57143,397.7311517,45.57142857,1.740868503
2022/9/3,Australia,26177410,5935,14,9937.285714,379.6130218,45.42857143,1.735411235
2022/9/4,Australia,26177410,6158,10,9575.857143,365.8061337,45.28571429,1.729953967
2022/9/5,Australia,26177410,10314,68,9309.142857,355.6174143,44.42857143,1.697210359
2022/9/6,Australia,26177410,11799,69,9203.571429,351.5844932,44.85714286,1.713582163
2022/9/7,Australia,26177410,8268,61,8741,333.9138593,44.85714286,1.713582163
2022/9/8,Australia,26177410,7922,84,8506.142857,324.9421107,51.42857143,1.964616493
2022/9/9,Australia,26177410,538,62,7276.285714,277.9604901,52.57142857,2.008274637
2022/9/10,Australia,26177410,3082,5,6868.714286,262.3909044,51.28571429,1.959159225
2022/9/11,Australia,26177410,4393,6,6616.571429,252.7588264,50.71428571,1.937330153
2022/9/12,Australia,26177410,1801,25,5400.428571,206.3011036,44.57142857,1.702667627
2022/9/13,Australia,26177410,1871,1,3982.142857,152.1213465,34.85714286,1.331573401
2022/9/14,Australia,26177410,0,0,2801,107.0006544,26.14285714,0.998680051
2022/9/15,Australia,26177410,27761,166,5635.142857,215.2673949,37.85714286,1.44617603
2022/9/16,Australia,26177410,6680,125,6512.571429,248.7859352,46.85714286,1.789983916
2022/9/17,Australia,26177410,1129,10,6233.571429,238.1278907,47.57142857,1.817270256
2022/9/18,Australia,26177410,1168,4,5772.857143,220.5282013,47.28571429,1.80635572
2022/9/19,Australia,26177410,1628,20,5748.142857,219.584094,46.57142857,1.77906938
2022/9/20,Australia,26177410,1568,4,5704.857143,217.9305417,47,1.795441184
2022/9/21,Australia,26177410,1492,33,5918,226.0727857,51.71428571,1.975531029
2022/9/22,Australia,26177410,35473,104,7019.714286,268.1592368,42.85714286,1.637180411
2022/9/23,Australia,26177410,2017,1,6353.571429,242.7119959,25.14285714,0.960479174
2022/9/24,Australia,26177410,0,0,6192.285714,236.5507403,23.71428571,0.905906494
2022/9/25,Australia,26177410,2404,3,6368.857143,243.2959236,23.57142857,0.900449226
2022/9/26,Australia,26177410,1762,22,6388,244.0271975,23.85714286,0.911363762
2022/9/27,Australia,26177410,1630,13,6396.857143,244.3655481,25.14285714,0.960479174
2022/9/28,Australia,26177410,1652,21,6419.714286,245.238711,23.42857143,0.894991958
2022/9/29,Australia,26177410,29183,187,5521.142857,210.9124951,35.28571429,1.347945205
2022/9/30,Australia,26177410,1231,50,5408.857143,206.6230824,42.28571429,1.615351339
2022/10/1,Australia,26177410,978,0,5548.571429,211.9602905,42.28571429,1.615351339
2022/10/2,Australia,26177410,1108,0,5363.428571,204.8876711,41.85714286,1.598979535
2022/10/3,Australia,26177410,1456,7,5319.714286,203.2177471,39.71428571,1.517120514
2022/10/4,Australia,26177410,1532,6,5305.714286,202.6829349,38.71428571,1.478919638
2022/10/5,Australia,26177410,1443,15,5275.857143,201.5423658,37.85714286,1.44617603
2022/10/6,Australia,26177410,28995,81,5249,200.5163994,22.71428571,0.867705618
2022/10/7,Australia,26177410,516,39,5146.857143,196.6144528,21.14285714,0.807675669
2022/10/8,Australia,26177410,819,0,5124.142857,195.7467472,21.14285714,0.807675669
2022/10/9,Australia,26177410,1039,0,5114.285714,195.3701957,21.14285714,0.807675669
2022/10/10,Australia,26177410,1292,14,5090.857143,194.4752037,22.14285714,0.845876546
2022/10/11,Australia,26177410,1319,6,5060.428571,193.3128056,22.14285714,0.845876546
2022/10/12,Australia,26177410,1237,10,5031,192.1886084,21.42857143,0.818590205
2022/10/13,Australia,26177410,26846,47,4724,180.4609394,16.57142857,0.633043092
2022/10/14,Australia,26177410,871,29,4774.714286,182.3982696,15.14285714,0.578470412
2022/10/15,Australia,26177410,621,0,4746.428571,181.3177305,15.14285714,0.578470412
2022/10/16,Australia,26177410,800,0,4712.285714,180.0134434,15.14285714,0.578470412
2022/10/17,Australia,26177410,1087,12,4683,178.8947035,14.85714286,0.567555876
2022/10/18,Australia,26177410,1206,3,4666.857143,178.2780322,14.42857143,0.551184072
2022/10/19,Australia,26177410,1093,6,4646.285714,177.4921856,13.85714286,0.529354999
2022/10/20,Australia,26177410,27147,34,4689.285714,179.1348233,12,0.458410515
2022/10/21,Australia,26177410,820,39,4682,178.8565026,13.42857143,0.512983195
2022/10/22,Australia,26177410,949,0,4728.857143,180.6464865,13.42857143,0.512983195
2022/10/23,Australia,26177410,920,0,4746,181.3013587,13.42857143,0.512983195
2022/10/24,Australia,26177410,1509,11,4806.285714,183.6043258,13.28571429,0.507525927
2022/10/25,Australia,26177410,1549,6,4855.285714,185.4761687,13.71428571,0.523897731
2022/10/26,Australia,26177410,1483,3,4911,187.6045033,13.28571429,0.507525927
2022/10/27,Australia,26177410,16347,47,3368.142857,128.6660085,15.14285714,0.578470412
2022/10/28,Australia,26177410,10840,24,4799.571429,183.3478342,13,0.496611391
2022/10/29,Australia,26177410,1178,0,4832.285714,184.5975486,13,0.496611391
2022/10/30,Australia,26177410,1135,0,4863,185.7708612,13,0.496611391
2022/10/31,Australia,26177410,1654,5,4883.714286,186.5621651,12.14285714,0.463867783
2022/11/1,Australia,26177410,1683,0,4902.857143,187.293439,11.28571429,0.431124175
2021/12/26,Europe,744807803,260848,1965,,,,
2021/12/27,Europe,744807803,586505,2919,,,,
2021/12/28,Europe,744807803,722368,3697,,,,
2021/12/29,Europe,744807803,883265,3952,,,,
2021/12/30,Europe,744807803,995548,3669,,,,
2021/12/31,Europe,744807803,869551,3237,,,,
2022/1/1,Europe,744807803,744275,2553,723194.2857,970.981081,3141.714286,4.218154366
2022/1/2,Europe,744807803,372606,1765,739159.7143,992.4167165,3113.142857,4.179793558
2022/1/3,Europe,744807803,962918,2570,792933,1064.614249,3063.285714,4.11285395
2022/1/4,Europe,744807803,1158072,3511,855176.4286,1148.184035,3036.714286,4.077178399
2022/1/5,Europe,744807803,1281324,3719,912042,1224.533358,3003.428571,4.032488058
2022/1/6,Europe,744807803,1087191,3326,925133.8571,1242.110855,2954.428571,3.966699274
2022/1/7,Europe,744807803,1270127,2741,982359,1318.942949,2883.571429,3.871564472
2022/1/8,Europe,744807803,953327,2408,1012223.571,1359.039966,2862.857143,3.843752887
2022/1/9,Europe,744807803,842134,1823,1079299,1449.097332,2871.142857,3.854877521
2022/1/10,Europe,744807803,1002573,2669,1084964,1456.703321,2885.285714,3.87386612
2022/1/11,Europe,744807803,1298638,3662,1105044.857,1483.664447,2906.857143,3.90282853
2022/1/12,Europe,744807803,1383598,3743,1119655.429,1503.281013,2910.285714,3.907431827
2022/1/13,Europe,744807803,1212468,3279,1137552.143,1527.309647,2903.571429,3.898417037
